name,slug,hex,brand,line,source_url,upstream_note,access_date,notes
Whisper Green,whisper-green,#E0E6D7,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Milky Green,milky-green,#CFDBD1,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Wet Weather,wet-weather,#929090,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Silver Sconce,silver-sconce,#A19FA5,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Alloy,alloy,#98979A,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
PANTONE 100-C,100-c,#F6EB61,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7403-C,7403-c,#EED484,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 109-C,109-c,#FFD100,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 117-C,117-c,#C99700,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 132-C,132-c,#A07400,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 1265-C,1265-c,#886B25,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7548-C,7548-c,#FFC600,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7556-C,7556-c,#B78B20,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 136-C,136-c,#FFBF3F,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 1375-C,1375-c,#FF9E1B,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 145-C,145-c,#CF7F00,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7413-C,7413-c,#DC8633,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7568-C,7568-c,#775135,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 712-C,712-c,#FCC89B,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 149-C,149-c,#FFC27B,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 157-C,157-c,#ECA154,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 1525-C,1525-c,#B94700,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 1605-C,1605-c,#A65523,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 168-C,168-c,#73381D,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 1625-C,1625-c,#FFA38B,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 170-C,170-c,#FF8674,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7585-C,7585-c,#AF5C37,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7593-C,7593-c,#9D432C,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7601-C,7601-c,#83412C,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7609-C,7609-c,#823B34,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7617-C,7617-c,#583D3E,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 489-C,489-c,#ECC3B2,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 177-C,177-c,#FF808B,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 1788-C,1788-c,#EE2737,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 1807-C,1807-c,#A4343A,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7624-C,7624-c,#802F2D,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7415-C,7415-c,#E6BAA8,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 183-C,183-c,#FC9BB3,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 198-C,198-c,#DF4661,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 192-C,192-c,#E40046,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 1935-C,1935-c,#C5003E,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 710-C,710-c,#E03E52,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 704-C,704-c,#9E2A2F,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 210-C,210-c,#F99FC9,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7423-C,7423-c,#E06287,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7634-C,7634-c,#C16784,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 220-C,220-c,#A50050,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7644-C,7644-c,#582D40,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 229-C,229-c,#672146,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 671-C,671-c,#E6BCD8,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 679-C,679-c,#DEBED2,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 687-C,687-c,#BE84A3,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 506-C,506-c,#84344E,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7434-C,7434-c,#9B3259,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 697-C,697-c,#893C47,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 503-C,503-c,#E9C4C7,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5025-C,5025-c,#DBB7BB,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 238-C,238-c,#E45DBF,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2395-C,2395-c,#C800A1,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 247-C,247-c,#BB16A3,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7651-C,7651-c,#6A2A5B,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 517-C,517-c,#EBC6DF,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7437-C,7437-c,#CCAED0,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2582-C,2582-c,#AC4FC6,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7656-C,7656-c,#8E3A80,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 520-C,520-c,#642F6C,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5195-C,5195-c,#66435A,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5115-C,5115-c,#512A44,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 256-C,256-c,#D6BFDD,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2573-C,2573-c,#B884CB,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7662-C,7662-c,#7A4183,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2597-C,2597-c,#5C068C,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 267-C,267-c,#5F259F,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2695-C,2695-c,#2E1A47,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2705-C,2705-c,#A7A4E0,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7668-C,7668-c,#686E9F,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7445-C,7445-c,#A7A2C3,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7677-C,7677-c,#6F5091,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 667-C,667-c,#7C6992,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5265-C,5265-c,#403A60,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 532-C,532-c,#1C1F2A,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 552-C,552-c,#B9D3DC,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 5445-C,5445-c,#B7C9D3,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 644-C,644-c,#9BB8D3,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 652-C,652-c,#7D9BC1,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 660-C,660-c,#407EC9,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7455-C,7455-c,#3A5DAE,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2766-C,2766-c,#141B4D,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2707-C,2707-c,#C3D7EE,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 279-C,279-c,#418FDE,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 287-C,287-c,#003087,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7686-C,7686-c,#1D4F91,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 539-C,539-c,#00263A,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 2905-C,2905-c,#8DC8E8,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 298-C,298-c,#41B6E6,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7690-C,7690-c,#0076A8,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 3005-C,3005-c,#0077C8,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7699-C,7699-c,#34657F,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 7462-C,7462-c,#00558C,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
PANTONE 635-C,635-c,#A4DBE8,Pantone,Solid Coated (bconglet/Pantoner unofficial hex),https://github.com/bconglet/Pantoner/blob/master/csv/pantone-coated.csv,MIT community hex approximations of Pantone coated — not Pantone LLC official digital values,2026-09-20,Code-only; confidence=MEDIUM
