season_end_year,season_label,decade,metric,position,value_display,value_numeric,unit,source_url,as_of,confidence,notes
1994,1993-94,1990s,avg_height_by_position,PF,6'9.0'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1994,1993-94,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1995,1994-95,1990s,avg_height_league,,6'6.78'',78.78,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1995,1994-95,1990s,avg_weight_league,,212,212.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1995,1994-95,1990s,avg_height_rookies,,6'6.5'',78.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1995,1994-95,1990s,avg_height_by_position,PG,6'1.4'',73.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1995,1994-95,1990s,avg_height_by_position,SG,6'4.9'',76.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1995,1994-95,1990s,avg_height_by_position,SF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1995,1994-95,1990s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1995,1994-95,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1996,1995-96,1990s,avg_height_league,,6'6.90'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1996,1995-96,1990s,avg_weight_league,,214,214.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1996,1995-96,1990s,avg_height_rookies,,6'6.8'',78.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1996,1995-96,1990s,avg_height_by_position,PG,6'1.1'',73.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1996,1995-96,1990s,avg_height_by_position,SG,6'5.0'',77.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1996,1995-96,1990s,avg_height_by_position,SF,6'7.3'',79.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1996,1995-96,1990s,avg_height_by_position,PF,6'9.0'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1996,1995-96,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1997,1996-97,1990s,avg_height_league,,6'6.94'',78.94,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1997,1996-97,1990s,avg_weight_league,,215,215.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1997,1996-97,1990s,avg_height_rookies,,6'6.8'',78.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1997,1996-97,1990s,avg_height_by_position,PG,6'1.6'',73.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1997,1996-97,1990s,avg_height_by_position,SG,6'4.8'',76.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1997,1996-97,1990s,avg_height_by_position,SF,6'7.3'',79.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1997,1996-97,1990s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1997,1996-97,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1998,1997-98,1990s,avg_height_league,,6'6.73'',78.73,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1998,1997-98,1990s,avg_weight_league,,214,214.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1998,1997-98,1990s,avg_height_rookies,,6'6.7'',78.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1998,1997-98,1990s,avg_height_by_position,PG,6'1.2'',73.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1998,1997-98,1990s,avg_height_by_position,SG,6'4.8'',76.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1998,1997-98,1990s,avg_height_by_position,SF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1998,1997-98,1990s,avg_height_by_position,PF,6'9.0'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1998,1997-98,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1999,1998-99,1990s,avg_height_league,,6'6.85'',78.85,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
1999,1998-99,1990s,avg_weight_league,,216,216.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
1999,1998-99,1990s,avg_height_rookies,,6'6.9'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
1999,1998-99,1990s,avg_height_by_position,PG,6'1.4'',73.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1999,1998-99,1990s,avg_height_by_position,SG,6'4.9'',76.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1999,1998-99,1990s,avg_height_by_position,SF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1999,1998-99,1990s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
1999,1998-99,1990s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2000,1999-00,2000s,avg_height_league,,6'6.93'',78.93,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2000,1999-00,2000s,avg_weight_league,,216,216.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2000,1999-00,2000s,avg_height_rookies,,6'6.5'',78.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2000,1999-00,2000s,avg_height_by_position,PG,6'1.7'',73.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2000,1999-00,2000s,avg_height_by_position,SG,6'5.0'',77.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2000,1999-00,2000s,avg_height_by_position,SF,6'7.6'',79.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2000,1999-00,2000s,avg_height_by_position,PF,6'9.0'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2000,1999-00,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2001,2000-01,2000s,avg_height_league,,6'6.90'',78.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2001,2000-01,2000s,avg_weight_league,,217,217.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2001,2000-01,2000s,avg_height_rookies,,6'7.8'',79.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2001,2000-01,2000s,avg_height_by_position,PG,6'1.9'',73.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2001,2000-01,2000s,avg_height_by_position,SG,6'5.0'',77.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2001,2000-01,2000s,avg_height_by_position,SF,6'7.7'',79.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2001,2000-01,2000s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2001,2000-01,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2002,2001-02,2000s,avg_height_league,,6'6.93'',78.93,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2002,2001-02,2000s,avg_weight_league,,219,219.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2002,2001-02,2000s,avg_height_rookies,,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2002,2001-02,2000s,avg_height_by_position,PG,6'1.6'',73.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2002,2001-02,2000s,avg_height_by_position,SG,6'4.8'',76.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2002,2001-02,2000s,avg_height_by_position,SF,6'7.7'',79.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2002,2001-02,2000s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2002,2001-02,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2003,2002-03,2000s,avg_height_league,,6'7.17'',79.17,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2003,2002-03,2000s,avg_weight_league,,220,220.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2003,2002-03,2000s,avg_height_rookies,,6'7.2'',79.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2003,2002-03,2000s,avg_height_by_position,PG,6'2.0'',74.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2003,2002-03,2000s,avg_height_by_position,SG,6'5.2'',77.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2003,2002-03,2000s,avg_height_by_position,SF,6'7.9'',79.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2003,2002-03,2000s,avg_height_by_position,PF,6'9.3'',81.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2003,2002-03,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2004,2003-04,2000s,avg_height_league,,6'7.20'',79.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2004,2003-04,2000s,avg_weight_league,,220,220.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2004,2003-04,2000s,avg_height_rookies,,6'7.0'',79.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2004,2003-04,2000s,avg_height_by_position,PG,6'1.9'',73.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2004,2003-04,2000s,avg_height_by_position,SG,6'4.9'',76.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2004,2003-04,2000s,avg_height_by_position,SF,6'7.6'',79.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2004,2003-04,2000s,avg_height_by_position,PF,6'9.3'',81.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2004,2003-04,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2005,2004-05,2000s,avg_height_league,,6'7.13'',79.13,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2005,2004-05,2000s,avg_weight_league,,221,221.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2005,2004-05,2000s,avg_height_rookies,,6'6.7'',78.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2005,2004-05,2000s,avg_height_by_position,PG,6'1.8'',73.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2005,2004-05,2000s,avg_height_by_position,SG,6'5.1'',77.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2005,2004-05,2000s,avg_height_by_position,SF,6'7.6'',79.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2005,2004-05,2000s,avg_height_by_position,PF,6'9.4'',81.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2005,2004-05,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2006,2005-06,2000s,avg_height_league,,6'7.05'',79.05,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2006,2005-06,2000s,avg_weight_league,,221,221.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2006,2005-06,2000s,avg_height_rookies,,6'6.5'',78.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2006,2005-06,2000s,avg_height_by_position,PG,6'1.9'',73.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2006,2005-06,2000s,avg_height_by_position,SG,6'5.0'',77.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2006,2005-06,2000s,avg_height_by_position,SF,6'7.7'',79.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2006,2005-06,2000s,avg_height_by_position,PF,6'9.3'',81.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2006,2005-06,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2007,2006-07,2000s,avg_height_league,,6'6.94'',78.94,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2007,2006-07,2000s,avg_weight_league,,221,221.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2007,2006-07,2000s,avg_height_rookies,,6'6.8'',78.8,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2007,2006-07,2000s,avg_height_by_position,PG,6'1.6'',73.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2007,2006-07,2000s,avg_height_by_position,SG,6'5.1'',77.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2007,2006-07,2000s,avg_height_by_position,SF,6'7.3'',79.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2007,2006-07,2000s,avg_height_by_position,PF,6'9.1'',81.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2007,2006-07,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2008,2007-08,2000s,avg_height_league,,6'6.99'',78.99,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2008,2007-08,2000s,avg_weight_league,,220,220.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2008,2007-08,2000s,avg_height_rookies,,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2008,2007-08,2000s,avg_height_by_position,PG,6'1.7'',73.7,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2008,2007-08,2000s,avg_height_by_position,SG,6'5.1'',77.1,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2008,2007-08,2000s,avg_height_by_position,SF,6'7.4'',79.4,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2008,2007-08,2000s,avg_height_by_position,PF,6'9.0'',81.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2008,2007-08,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2009,2008-09,2000s,avg_height_league,,6'7.12'',79.12,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2009,2008-09,2000s,avg_weight_league,,221,221.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2009,2008-09,2000s,avg_height_rookies,,6'7.2'',79.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2009,2008-09,2000s,avg_height_by_position,PG,6'2.0'',74.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2009,2008-09,2000s,avg_height_by_position,SG,6'5.3'',77.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2009,2008-09,2000s,avg_height_by_position,SF,6'7.5'',79.5,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2009,2008-09,2000s,avg_height_by_position,PF,6'9.2'',81.2,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2009,2008-09,2000s,avg_height_by_position,C,6'11'',83.0,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2010,2009-10,2010s,avg_height_league,,6'6.98'',78.98,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,Unweighted mean listed height of players with season record; RunRepeat table 'Average height in the NBA by season'
2010,2009-10,2010s,avg_weight_league,,221,221.0,lbs,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average weight in the NBA by season'; blank 1950–51 in source omitted
2010,2009-10,2010s,avg_height_rookies,,6'5.6'',77.6,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH,RunRepeat table 'Average rookie height in the NBA'
2010,2009-10,2010s,avg_height_by_position,PG,6'1.9'',73.9,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
2010,2009-10,2010s,avg_height_by_position,SG,6'5.3'',77.3,inches,https://runrepeat.com/height-evolution-in-the-nba,2026-09-19,HIGH-MEDIUM,Position labels are era-conventional; RunRepeat notes incomplete data pre-1951/52 for some series
